condition,trial,Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_3.started,text_3.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
short,no-go,imapct,0,38,38,44,,,,,,,119.38355770008639,120.08420910011046,space,119.38355770008639,None,0.8944065000396222,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,go,fight,0,39,39,22,,,,,,,121.3023767999839,122.00319420010783,None,121.3023767999839,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,no-go,blause,0,40,40,30,,,,,,,124.0053779000882,124.70597189990804,space,124.0053779000882,123.01174489990808,0.7434900999069214,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,no-go,oirgin,0,41,41,39,,,,,,,125.75745279993862,126.45779539993964,space,125.75745279993862,None,1.0075077000074089,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,no-go,kindey,0,42,42,49,,,,,,,127.7929932998959,128.49372059991583,space,127.7929932998959,None,1.0543625999707729,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,no-go,yahct,0,43,43,31,,,,,,,129.8784318000544,130.57919669989496,None,129.8784318000544,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,go,parent,0,44,44,6,,,,,,,132.58144739991985,133.2822994000744,None,132.58144739991985,131.5854559999425,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,no-go,legnth,0,45,45,36,,,,,,,135.28448250005022,None,space,135.28448250005022,134.28852730011567,0.6707876999862492,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,go,drug,0,46,46,5,,,,,,,136.98646120005287,137.68715990008786,None,136.98646120005287,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,go,beach,0,47,47,9,,,,,,,139.6724988000933,140.37336970004253,None,139.6724988000933,138.69497169996612,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,no-go,sesnor,0,48,48,32,,,,,,,142.35897670011036,143.0597208000254,space,142.35897670011036,141.3810505999718,1.1311760998796672,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
short,no-go,heant,0,49,49,38,,,,,,,144.51130910008214,145.21195890009403,space,144.51130910008214,None,1.0149669998791069,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,university,,,,,0,0,0,8,,,146.5971190999262,147.29775579995476,None,146.5971190999262,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,hurricane,,,,,0,1,1,3,,,149.2998730998952,150.00069630006328,None,149.2998730998952,148.30576179991476,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,experience,,,,,0,2,2,17,,,152.00295139988884,152.70374760008417,None,152.00295139988884,151.01031889999285,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,supremakret,,,,,0,3,3,36,,,154.705801300006,155.4066904000938,space,154.705801300006,153.71447829995304,0.8648069000337273,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,accommodation,,,,,0,4,4,2,,,156.59152880008332,157.2921460000798,None,156.59152880008332,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,formation,,,,,0,5,5,20,,,159.29430579999462,159.99493360007182,None,159.29430579999462,158.3003942000214,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,breafakst,,,,,0,6,6,34,,,161.99731640005484,162.69779330003075,space,161.99731640005484,161.0000048999209,1.0341360999736935,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,gilrfreind,,,,,0,7,7,37,,,164.04930750001222,164.75010999990627,space,164.04930750001222,None,0.7169809998013079,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,labarotary,,,,,0,8,8,29,,,165.78472719993442,166.485612800112,space,165.78472719993442,None,0.9176547999959439,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,precpetion,,,,,0,9,9,27,,,167.7202703000512,168.42100399988703,None,167.7202703000512,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,auidence,,,,,0,10,10,30,,,170.42325469991192,None,space,170.42325469991192,169.43490880005993,0.6778940998483449,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,frmaework,,,,,0,11,11,26,,,172.1084664000664,171.13155040005222,space,172.1084664000664,None,0.6244347000028938,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,ecletricity,,,,,0,12,12,44,,,173.7602399000898,None,space,173.7602399000898,None,0.6494239999447018,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,imimgration,,,,,0,13,13,40,,,175.42880619992502,None,space,175.42880619992502,None,0.6658196998760104,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,creativity,,,,,0,14,14,0,,,177.09740810003132,177.79805069998838,None,177.09740810003132,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,structure,,,,,0,15,15,6,,,179.80032239994034,180.5009023998864,None,179.80032239994034,178.80463879997842,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,photgoaph,,,,,0,16,16,45,,,182.48665870004334,183.18732449994422,space,182.48665870004334,181.50891000009142,0.8403686000965536,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,passenger,,,,,0,17,17,18,,,184.35548230004497,185.05601419997402,None,184.35548230004497,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,govrnement,,,,,0,18,18,31,,,187.05839859996922,None,space,187.05839859996922,186.06669189990498,0.5700153999496251,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,championship,,,,,0,19,19,15,,,188.6434881000314,189.34387709992006,None,188.6434881000314,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,subtsanse,,,,,0,20,20,38,,,191.3462598999031,None,space,191.3462598999031,190.3525419998914,0.5356705000158399,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,ochrestra,,,,,0,21,21,48,,,192.91471670009196,193.61555130011402,space,192.91471670009196,None,0.9899261000100523,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,documneatry,,,,,0,22,22,28,,,194.93358720000833,195.6341766999103,space,194.93358720000833,None,0.8943811999633908,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,depatmrent,,,,,0,23,23,49,,,196.85256660007872,197.5532138000708,space,196.85256660007872,None,1.0185257999692112,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,government,,,,,0,24,24,9,,,198.88810169999488,199.58865060005337,None,198.88810169999488,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
