condition,trial,Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_3.started,text_3.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
long,no-go,beefstaek,,,,,0,18,18,41,,,198.5304925001692,199.23093309998512,space,198.5304925001692,None,0.73477300000377,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,vegetable,,,,,0,19,19,7,,,200.28226080001332,200.9831156001892,None,200.28226080001332,None,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,president,,,,,0,20,20,11,,,202.98528120014817,203.68586610001512,None,202.98528120014817,201.9893867999781,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,supremakret,,,,,0,21,21,36,,,205.68829310010187,206.38867690018378,None,205.68829310010187,204.69184770016,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,cerfiticate,,,,,0,22,22,43,,,208.39096980006434,209.09147870005108,space,208.39096980006434,207.39670090004802,0.9302513999864459,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,statement,,,,,0,23,23,22,,,210.34314690018073,211.04402810009196,None,210.34314690018073,None,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,auidence,,,,,0,24,24,30,,,213.02966500003822,213.73022869997658,space,213.02966500003822,212.05172470002435,1.4872993000317365,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,government,,,,,0,25,25,9,,,215.54920130013488,216.24980250000954,None,215.54920130013488,None,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,labarotary,,,,,0,26,26,29,,,218.2355290001724,218.9360589000862,space,218.2355290001724,217.25703050009906,0.9406246999278665,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,structure,,,,,0,27,27,6,,,220.20436750003137,220.90502800000831,None,220.20436750003137,None,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,ciragette,,,,,0,28,28,33,,,222.90721330000088,223.60802970011719,space,222.90721330000088,221.90974780009128,0.8951393000315875,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,tournament,,,,,0,29,29,23,,,224.8260493001435,225.5267950000707,None,224.8260493001435,None,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,derpession,,,,,0,30,30,47,,,227.51238150009885,228.21299370005727,space,227.51238150009885,226.53459389996715,0.751767999958247,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,championship,,,,,0,31,31,15,,,229.28109259996563,229.98154620011337,space,229.28109259996563,None,1.0912735001184046,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,passenger,,,,,0,32,32,18,,,231.40004840004258,232.1004976001568,None,231.40004840004258,None,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,persolanity,,,,,0,33,33,35,,,234.10297530004755,234.80352460010909,space,234.10297530004755,233.10966340010054,0.9615477998740971,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,narrative,,,,,0,34,34,12,,,236.08833399997093,236.78894600016065,None,236.08833399997093,None,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,subtsanse,,,,,0,35,35,38,,,238.79144810000435,239.49204350006767,space,238.79144810000435,237.79559450014494,0.9537257000338286,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,stereotype,,,,,0,36,36,5,,,240.77699230005965,241.47773080016486,None,240.77699230005965,None,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,madication,,,,,0,37,37,16,,,243.4800383001566,244.18063369998708,space,243.4800383001566,242.48679820005782,0.6895306999795139,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,govrnement,,,,,0,38,38,31,,,245.198514000047,245.8992859001737,space,245.198514000047,None,1.1182747001294047,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,breafakst,,,,,0,39,39,34,,,247.33415150013752,248.0349687000271,space,247.33415150013752,None,0.9369268000591546,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,ecletricity,,,,,0,40,40,44,,,249.30296750017442,250.00368400011212,None,249.30296750017442,None,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,afternoon,,,,,0,41,41,14,,,252.00609800009988,252.70663320017047,None,252.00609800009988,251.01015410013497,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,frmaework,,,,,0,42,42,26,,,254.7090545000974,None,space,254.7090545000974,253.71188229997642,0.5705077000893652,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,background,,,,,0,43,43,4,,,256.31083209998906,257.01143330009654,space,256.31083209998906,None,1.1947302999906242,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,ochrestra,,,,,0,44,44,48,,,258.52979629999027,259.2304493000265,space,258.52979629999027,None,0.8784006000496447,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,depatmrent,,,,,0,45,45,49,,,260.41531030018814,261.1158939001616,None,260.41531030018814,None,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,advetnure,,,,,0,46,46,25,,,263.1182152000256,263.81889560003765,space,263.1182152000256,262.1265573001001,1.135754399932921,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,no-go,precpetion,,,,,0,47,47,27,,,265.2539459001273,265.9545398000628,None,265.2539459001273,None,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,temperature,,,,,0,48,48,10,,,267.9569263001904,268.6575754999649,None,267.9569263001904,266.96186240017414,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
long,go,hurricane,,,,,0,49,49,3,,,270.65982599998824,271.3606213000603,None,270.65982599998824,269.6638780001085,,Vadim,001,2021_Dec_11_2310,experiment,2021.2.3,59.89741972070048,
